id,created_date,last_updated,bibjson.title,bibjson.active,bibjson.country,bibjson.publisher,bibjson.provider,bibjson.institution,bibjson.apc_url,bibjson.submission_charges_url,bibjson.allows_fulltext_indexing,bibjson.publication_time,issn_type,issn,bibjson.oa_start.year,bibjson.archiving_policy.nat_lib,bibjson.archiving_policy.url,bibjson.editorial_review.process,bibjson.editorial_review.url,bibjson.plagiarism_detection.detection,bibjson.plagiarism_detection.url,bibjson.article_statistics.statistics,bibjson.article_statistics.url,bibjson.author_copyright.copyright,bibjson.author_copyright.url,bibjson.author_publishing_rights.publishing_rights,bibjson.author_publishing_rights.url,admin.ticked,admin.seal,bibjson.apc.currency,bibjson.apc.average_price,bibjson.archiving_policy.other,bibjson.alternative_title
5e5880a7e8004770943a3306dda2c74b,2015-12-21T11:22:57Z,2020-02-03T14:11:14Z,Slovenský Národopis,NA,SK,Sciendo ,Slovak Academy of Sciences,"Institute of Ethnology, Slovak Academy of Sciences",http://www.uet.sav.sk/?q=en/guidelines-contributors,http://www.uet.sav.sk/?q=en/guidelines-contributors,TRUE,26,eissn,1339-9357,2013,NA,NA,Double blind peer review,http://www.uet.sav.sk/?q=en/peer-review-and-guidelines-reviewers,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,Slovak Ethnology
acaa3d478a9340ad9c2ce03fda1dfed0,2014-11-24T09:57:29Z,2020-02-03T14:17:16Z,IEEE Access,TRUE,US,IEEE,IEEE Xplore Digital Library,NA,https://ieeeaccess.ieee.org/learn-more-about-ieee-access/,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6287639,FALSE,6,eissn,2169-3536,2013,NA,https://thekeepers.org/journals?query=2169-3536,Blind peer review,https://ieeeaccess.ieee.org/the-rapid-peer-review-advantage/,TRUE,https://ieeeaccess.ieee.org/submitting-an-article/,TRUE,https://ieeexplore.ieee.org/document/8573809,True,https://open.ieee.org/index.php/about-ieee-open-access/faqs/#copyright_license,True,https://open.ieee.org/index.php/about-ieee-open-access/faqs/#copyright_license,TRUE,FALSE,USD,1750,Scholars Portal,NA
6d2d8ce8b53c40319930c4ff8d19db69,2013-03-17T10:04:27Z,2020-02-03T14:14:32Z,Métodos de Información,NA,ES,Col·legi Oficial de Bibliotecaris i Documentalistes de la Comunitat Valenciana,OJS,Col·legi Oficial de Bibliotecaris i Documentalistes de la Comunitat Valenciana,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#openAccessPolicy,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#openAccessPolicy,TRUE,8,pissn,1134-2838,2010,NA,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#focusAndScope,Double blind peer review,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://www.metodosdeinformacion.es/mei/index.php/mei/about/submissions#copyrightNotice,True,http://www.metodosdeinformacion.es/mei/index.php/mei/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
6d2d8ce8b53c40319930c4ff8d19db69,2013-03-17T10:04:27Z,2020-02-03T14:14:32Z,Métodos de Información,NA,ES,Col·legi Oficial de Bibliotecaris i Documentalistes de la Comunitat Valenciana,OJS,Col·legi Oficial de Bibliotecaris i Documentalistes de la Comunitat Valenciana,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#openAccessPolicy,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#openAccessPolicy,TRUE,8,eissn,2173-1241,2010,NA,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#focusAndScope,Double blind peer review,http://www.metodosdeinformacion.es/mei/index.php/mei/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://www.metodosdeinformacion.es/mei/index.php/mei/about/submissions#copyrightNotice,True,http://www.metodosdeinformacion.es/mei/index.php/mei/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
4101efb64103460e9ea0673229c212e5,2011-11-15T16:06:40Z,2020-02-03T14:18:22Z,SCIRES-IT : SCIentific RESearch and Information Technology,NA,IT,CASPUR-CIBER Publishing,OJS,NA,http://www.sciresit.it/about/editorialPolicies#custom-7,http://www.sciresit.it/about/editorialPolicies#custom-7,TRUE,16,eissn,2239-4303,2011,NA,http://caspur-ciberpublishing.it/index.php/scires-it/about/editorialPolicies#custom-0,Double blind peer review,http://www.sciresit.it/about/editorialPolicies#peerReviewProcess,FALSE,,TRUE,http://www.sciresit.it/article/view/13066/11820,True,http://www.sciresit.it/about/submissions#copyrightNotice,True,http://www.sciresit.it/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,SCIRES-IT : Ricerca Scientifica e Tecnologie dell'Informazione
c4de933d69e24e188ccb3a284e3fe131,2017-10-18T12:02:52Z,2020-02-21T12:27:51Z,Baltic Journal of Economic Studies,NA,LV,Izdevnieciba “Baltija Publishing”,OJS,NA,http://www.baltijapublishing.lv/index.php/issue/about/journalSponsorship,http://www.baltijapublishing.lv/index.php/issue/about/journalSponsorship,TRUE,12,pissn,2256-0742,2015,NA,http://www.baltijapublishing.lv/index.php/issue/gateway/lockss?year=2015,Double blind peer review,http://www.baltijapublishing.lv/index.php/issue/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,FALSE,EUR,1000,NA,NA
c4de933d69e24e188ccb3a284e3fe131,2017-10-18T12:02:52Z,2020-02-21T12:27:51Z,Baltic Journal of Economic Studies,NA,LV,Izdevnieciba “Baltija Publishing”,OJS,NA,http://www.baltijapublishing.lv/index.php/issue/about/journalSponsorship,http://www.baltijapublishing.lv/index.php/issue/about/journalSponsorship,TRUE,12,eissn,2256-0963,2015,NA,http://www.baltijapublishing.lv/index.php/issue/gateway/lockss?year=2015,Double blind peer review,http://www.baltijapublishing.lv/index.php/issue/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,FALSE,EUR,1000,NA,NA
b4cba6d56c304a799ca5f96490785d1c,2018-09-20T00:28:10Z,2020-02-03T14:12:23Z,Revista EDaPECI: Educação a Distância e Práticas Educativas Comunicacionais e Interculturais,NA,BR,Universidade Federal de Sergipe,OJS SEER,Universidade Federal de Sergipe,https://seer.ufs.br/index.php/edapeci/about/editorialPolicies#custom-2,https://seer.ufs.br/index.php/edapeci/about/editorialPolicies#custom-2,TRUE,8,eissn,2176-171X,2009,NA,https://seer.ufs.br/index.php/edapeci/about/editorialPolicies#custom-1,Blind peer review,https://seer.ufs.br/index.php/edapeci/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,NA,NA,NA,NA,Revista EDaPECI
d71074292ca24d3d977ac6a09456d7c8,2013-10-17T16:30:49Z,2020-02-03T14:18:35Z,Index Comunicación ,TRUE,ES,Universidad Rey Juan Carlos,OJS,"Universidad Rey Juan Carlos, Departamento de Comunicación I",http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,FALSE,8,pissn,2444-3239,2011,NA,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#archiving,Double blind peer review,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
d71074292ca24d3d977ac6a09456d7c8,2013-10-17T16:30:49Z,2020-02-03T14:18:35Z,Index Comunicación ,TRUE,ES,Universidad Rey Juan Carlos,OJS,"Universidad Rey Juan Carlos, Departamento de Comunicación I",http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,FALSE,8,eissn,2174-1859,2011,NA,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#archiving,Double blind peer review,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
d71074292ca24d3d977ac6a09456d7c8,2013-10-17T16:30:49Z,2020-02-03T14:18:35Z,Index Comunicación ,TRUE,ES,Universidad Rey Juan Carlos,OJS,"Universidad Rey Juan Carlos, Departamento de Comunicación I",http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,FALSE,8,pissn,2444-3239,2011,NA,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#archiving,Double blind peer review,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
d71074292ca24d3d977ac6a09456d7c8,2013-10-17T16:30:49Z,2020-02-03T14:18:35Z,Index Comunicación ,TRUE,ES,Universidad Rey Juan Carlos,OJS,"Universidad Rey Juan Carlos, Departamento de Comunicación I",http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#openAccessPolicy,FALSE,8,eissn,2174-1859,2011,NA,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#archiving,Double blind peer review,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,True,http://journals.sfu.ca/indexcomunicacion/index.php/indexcomunicacion/about/submissions#copyrightNotice,TRUE,FALSE,NA,NA,NA,NA
f1ecfa95f9824aed93964a3116a0dda0,2015-05-02T11:31:10Z,2020-02-24T15:52:26Z,"Economic and Social Changes: Facts, Trends, Forecast",NA,RU,ISEDT RAS,ISEDT RAS,ISEDT RAS,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4693?module=Articles&action=view&aid=4698,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4693?module=Articles&action=view&aid=4698,TRUE,12,pissn,2307-0331,2009,NA,NA,Blind peer review,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=5,FALSE,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=5,FALSE,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=5&lang=en,True,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4692,True,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4692,TRUE,FALSE,RUB,350,NA,"Èkonomičeskie i Socialʹnye Peremeny: Fakty, Tendencii, Prognoz"
f1ecfa95f9824aed93964a3116a0dda0,2015-05-02T11:31:10Z,2020-02-24T15:52:26Z,"Economic and Social Changes: Facts, Trends, Forecast",NA,RU,ISEDT RAS,ISEDT RAS,ISEDT RAS,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4693?module=Articles&action=view&aid=4698,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4693?module=Articles&action=view&aid=4698,TRUE,12,eissn,2312-9824,2009,NA,NA,Blind peer review,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=5,FALSE,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=5,FALSE,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=5&lang=en,True,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4692,True,http://esc.vscc.ac.ru/?module=Articles&action=view&aid=4692,TRUE,FALSE,RUB,350,NA,"Èkonomičeskie i Socialʹnye Peremeny: Fakty, Tendencii, Prognoz"
06f8213373614e848e090b96fe19f5e0,2004-01-30T00:00:00Z,2020-02-03T14:13:40Z,JCOM: Journal of Science Communication,NA,IT,Sissa Medialab,Scuola Internazionale Superiore di Studi Avanzati (SISSA),Scuola Internazionale Superiore di Studi Avanzati (SISSA),http://jcom.sissa.it/about,http://jcom.sissa.it/about,TRUE,5,eissn,1824-2049,2002,NA,NA,Double blind peer review,http://jcom.sissa.it/about,FALSE,,FALSE,,True,http://jcom.sissa.it/jcom/help/helpLoader.jsp?pgType=author#copyright_statement,False,,TRUE,FALSE,NA,NA,NA,NA
6a8fb6e7b461464595534904253ee789,2018-04-14T12:07:25Z,2020-02-03T14:15:58Z,Revista Teknokultura,TRUE,ES,Universidad Complutense de Madrid,OJS,Universidad Complutense de Madrid,http://revistas.ucm.es/index.php/TEKN/about/submissions#copyrightNotice,http://revistas.ucm.es/index.php/TEKN/about/submissions#copyrightNotice,TRUE,8,eissn,1549-2230,2011,NA,NA,Double blind peer review,http://revistas.ucm.es/index.php/TEKN/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,NA
0da2138fe14e4399b1389715295f2941,2015-04-24T15:04:35Z,2020-02-24T03:28:42Z,Review of Communication Research,NA,ES,Review of Communication Research,Joomla!,NA,https://www.rcommunicationr.org/index.php/about-rcr/aims-scope,https://www.rcommunicationr.org/index.php/about-rcr/aims-scope,TRUE,16,eissn,2255-4165,2013,NA,NA,Double blind peer review,https://www.rcommunicationr.org/index.php/about-rcr/peer-review-process,FALSE,,TRUE,https://www.rcommunicationr.org/index.php/articles/volume-5-2017,False,http://www.rcommunicationr.org/index.php/about-rcr/copyrights,False,http://www.rcommunicationr.org/index.php/about-rcr/copyrights,TRUE,FALSE,NA,NA,NA,RCR
d07424e04aba444eb9c1a2ce81bfbfb4,2008-11-25T11:07:33Z,2020-02-03T14:18:28Z,"tripleC: Communication, Capitalism & Critique",TRUE,GB,tripleC,OJS,NA,http://www.triple-c.at/index.php/tripleC/about/editorialPolicies#openAccessPolicy,http://www.triple-c.at/index.php/tripleC/about/editorialPolicies#openAccessPolicy,FALSE,16,eissn,1726-670X,2003,NA,http://www.triple-c.at/index.php/tripleC/about/editorialPolicies#archiving,Peer review,http://www.triple-c.at/index.php/tripleC/about/editorialPolicies#peerReviewProcess,FALSE,,FALSE,,False,,False,,TRUE,FALSE,NA,NA,NA,Journal for a Global Sustainable Information Society
